month,asmchta_date,due_date,hen_negdi,pal_code,record_id,year,line,acc_code,cust_id,record_schum,hatama,sort_code,pratim,asmacta1,asmacta2,hatama_sign,hatama_bank,cartis_code_id,schum_hova,schum_zchut,zmani,int1,cust_lname,cust_fname,pre1_phone,phone1,contact1,bs_item_id,bs_item_name,bs_group_id,bs_group_name,bs_group_type,project_id,pending,show_ytra
5,15/01/2020,15/01/2020,20156,1,16054,2020,182,2,41,28780,0,3,תשלום,10628,,0,902,99,0,28780,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,16/01/2020,16/01/2020,83,1,15267,2020,18,2,41,1170,0,3,תשלום,10512,,0,867,99,0,1170,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
1,16/01/2020,16/01/2020,39,1,15598,2020,44,2,41,6.5,0,3,דמי כרטיס,,,0,867,99,0,6.5,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,16/01/2020,16/01/2020,20185,1,15749,2020,65,2,41,2100,0,3,העברה,,,0,882,99,0,2100,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,21/01/2020,21/01/2020,39,1,15751,2020,66,2,41,54,0,3,"רכישת מט""ח",,,0,882,99,0,54,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,26/01/2020,26/01/2020,39,1,15753,2020,67,2,41,4525.77,0,3,רבית הלוואה,,,0,882,99,0,4525.77,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
1,28/01/2020,28/01/2020,160,1,15963,2020,45,2,41,2500000,0,3,זיכוי זהב,,,0,900,99,0,2500000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,28/01/2020,28/01/2020,39,1,15755,2020,68,2,41,37,0,3,עמלת העברה,,,0,883,99,0,37,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,31/01/2020,31/01/2020,20184,1,15757,2020,69,2,41,2270,0,3,דלקלומט,,,0,883,99,0,2270,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/02/2020,03/02/2020,39,1,15759,2020,70,2,41,13.5,0,3,עמ מפעולות,,,0,883,99,0,13.5,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,04/02/2020,04/02/2020,20151,1,16084,2020,215,2,41,900,0,3,העברה בן אבו משה - חשבונית גדות ביצועים,,,0,903,99,0,900,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,05/02/2020,05/02/2020,52,1,15760,2020,71,1,41,28702,0,3,"החזר מע""מ",,,0,883,99,28702,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,06/02/2020,06/02/2020,160,1,15975,2020,56,2,41,2000000,0,3,זיכוי,,,0,900,99,0,2000000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,06/02/2020,06/02/2020,39,1,15763,2020,72,2,41,37,0,3,עמלת העברה,,,0,883,99,0,37,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,06/02/2020,06/02/2020,65,1,15780,2020,81,1,41,1900000,0,3,הלוואת בעלים,,,0,884,99,1900000,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,10/02/2020,10/02/2020,20066,1,15765,2020,73,2,41,11169.07,0,3,כלל חיוב,,,0,884,99,0,11169.07,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,11/02/2020,11/02/2020,80,1,15235,2020,6,2,41,17914,0,3,העברה,1457,,0,869,99,0,17914,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/02/2020,11/02/2020,20151,1,15767,2020,74,2,41,50000,0,3,העברה,,,0,884,99,0,50000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,16/02/2020,16/02/2020,83,1,15272,2020,20,2,41,1170,0,3,תשלום,10513,,0,870,99,0,1170,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,16/02/2020,16/02/2020,51,1,15506,2020,49,2,41,26929.12,0,3,א.אקספרס,,,0,868,99,0,26929.12,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,16/02/2020,16/02/2020,39,1,15600,2020,54,2,41,6.5,0,3,דמי כרטיס,8490,,0,868,99,0,6.5,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,16/02/2020,16/02/2020,65,1,15782,2020,82,1,41,400000,0,3,הלוואת בעלים,,,0,884,99,400000,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,17/02/2020,17/02/2020,43,1,15769,2020,75,2,41,4000,0,3,משיכה מבנקט,,,0,885,99,0,4000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,17/02/2020,17/02/2020,39,1,15771,2020,76,2,41,48,0,3,"רכישת מט""ח",,,0,884,99,0,48,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,19/02/2020,19/02/2020,52,1,15772,2020,77,1,41,2646007,0,3,"החזר מע""מ",,,0,885,99,2646007,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,24/02/2020,24/02/2020,20198,1,15224,2020,2,1,41,585,0,3,העברה/קבלה,60586,,0,871,99,585,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,24/02/2020,24/02/2020,160,1,15785,2020,83,2,41,850000,0,3,העברה,,,0,885,99,0,850000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,25/02/2020,25/02/2020,39,1,15775,2020,78,2,41,5611.34,0,3,רבית הלוואה,,,0,885,99,0,5611.34,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,26/02/2020,26/02/2020,20151,1,15777,2020,79,2,41,100000,0,3,העברה,,,0,886,99,0,100000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,01/03/2020,01/03/2020,20184,1,15779,2020,80,2,41,3177,0,3,דלקלומט,,,0,886,99,0,3177,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/03/2020,03/03/2020,20199,1,15787,2020,84,2,41,2983,0,3,העברה,,,0,886,99,0,2983,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/03/2020,03/03/2020,20186,1,15789,2020,85,2,41,12500,0,3,העברה,,,0,886,99,0,12500,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,04/03/2020,04/03/2020,39,1,15791,2020,86,2,41,14.85,0,3,עמ מפעולות,,,0,886,99,0,14.85,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,04/03/2020,04/03/2020,39,1,15793,2020,87,2,41,6.5,0,3,עמ מפעולות,,,0,886,99,0,6.5,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,09/03/2020,09/03/2020,39,1,15795,2020,88,2,41,24,0,3,עמלת משמרת,,,0,886,99,0,24,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/03/2020,11/03/2020,20066,1,15797,2020,89,2,41,6142.94,0,3,כלל חיים,,,0,887,99,0,6142.94,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
3,15/03/2020,15/03/2020,83,1,15374,2020,17,2,41,1170,0,3,תשלום,10514,,0,872,99,0,1170,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
3,15/03/2020,15/03/2020,39,1,15602,2020,28,2,41,6.5,0,3,דמי כרטיס,8490,,0,873,99,0,6.5,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,15/03/2020,15/03/2020,51,1,15502,2020,47,2,41,38414.29,0,3,א.אקספרס,,,0,873,99,0,38414.29,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,17/03/2020,17/03/2020,20185,1,15417,2020,10,2,41,2320,0,3,העברה,20000011,,0,876,99,0,2320,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,17/03/2020,17/03/2020,39,1,15799,2020,90,2,41,57.45,0,3,"רכישת מט""ח",,,0,887,99,0,57.45,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,22/03/2020,22/03/2020,80,1,15435,2020,17,2,41,8118,0,3,העברה,1471,,0,874,99,0,8118,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,23/03/2020,23/03/2020,20180,1,15801,2020,91,2,41,7800,0,3,העברה,,,0,887,99,0,7800,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,23/03/2020,23/03/2020,52,1,15802,2020,92,1,41,1462,0,3,"החזר מע""מ",,,0,887,99,1462,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,23/03/2020,23/03/2020,150,1,15804,2020,93,1,41,29821.27,0,3,"193 ע.נ קסם EFT ת""א בנקים",,,0,887,99,29821.27,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,23/03/2020,23/03/2020,150,1,15806,2020,94,1,41,38192.73,0,3,"38,003 ע.נ ממשל צמודה 527",,,0,888,99,38192.73,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,23/03/2020,23/03/2020,150,1,15808,2020,95,1,41,1409.84,0,3,13 ע.נ חילן,,,0,888,99,1409.84,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,23/03/2020,23/03/2020,150,1,15810,2020,96,1,41,12917.27,0,3,119 ע.נ חילן,,,0,888,99,12917.27,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,23/03/2020,23/03/2020,150,1,15812,2020,97,1,41,13240.24,0,3,378 ע.נ אלוני חץ נכסים והשקעות,,,0,887,99,13240.24,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,23/03/2020,23/03/2020,150,1,15814,2020,98,1,41,71041.08,0,3,"68,005 ע.נ ממשל שקלית 327",,,0,887,99,71041.08,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,23/03/2020,23/03/2020,150,1,15816,2020,99,1,41,48459.24,0,3,"54,155 ע.נ מחקה תל בונד שקלי 15",,,0,888,99,48459.24,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,25/03/2020,25/03/2020,39,1,15821,2020,101,2,41,5249.32,0,3,רבית הלוואה,,,0,888,99,0,5249.32,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,31/03/2020,31/03/2020,20200,1,15606,2020,2,1,41,571250,0,3,הפקדה/קבלה,80013,,0,878,99,571250,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
11,31/03/2020,31/03/2020,20191,1,17312,2020,33,2,41,1900,0,3,החזר עבור דלתות במרתף,10530,,0,943,99,0,1900,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,31/03/2020,31/03/2020,40,1,15822,2020,102,1,41,1363.83,0,3,ריבית ממשל שקלית 327,,,0,888,99,1363.83,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,31/03/2020,31/03/2020,20184,1,15831,2020,106,2,41,2801,0,3,דלקלומט,,,0,888,99,0,2801,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/04/2020,03/04/2020,39,1,15833,2020,107,2,41,4.05,0,3,עמ מפעולות,,,0,888,99,0,4.05,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/04/2020,03/04/2020,39,1,15835,2020,108,2,41,10,0,3,עמ מסלול בסיס,,,0,888,99,0,10,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,16/04/2020,10/04/2020,51,1,15837,2020,109,2,41,13559.19,0,3,א.אקספרס,,,0,889,99,0,13559.19,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,20/04/2020,20/04/2020,20180,1,15839,2020,110,2,41,7800,0,3,העברה,,,0,889,99,0,7800,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,20/04/2020,20/04/2020,153,1,15841,2020,111,2,41,52.47,0,3,"מט""ח קניה",,,0,889,99,0,52.47,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,21/04/2020,21/04/2020,83,1,15465,2020,28,2,41,1170,0,3,תשלום,10515,,0,877,99,0,1170,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,26/04/2020,26/04/2020,39,1,15843,2020,112,2,41,5457.65,0,3,רבית הלוואה,,,0,889,99,0,5457.65,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,28/04/2020,28/04/2020,43,1,15845,2020,113,2,41,5000,0,3,משיכה מבנקט,,,0,889,99,0,5000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,30/04/2020,30/04/2020,139,1,15395,2020,2,2,41,99360,0,3,מס נוסף,531,,0,875,99,0,99360,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,30/04/2020,30/04/2020,20184,1,15847,2020,114,2,41,1375,0,3,דלקלומט,,,0,889,99,0,1375,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,30/04/2020,30/04/2020,160,1,15849,2020,115,2,41,100000,0,3,העברה,,,0,889,99,0,100000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,01/05/2020,01/05/2020,20201,1,15616,2020,6,1,41,351,0,3,העברה/קבלה,60587,,0,890,99,351,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/05/2020,03/05/2020,20200,1,15608,2020,3,1,41,1500000,0,3,העברה/קבלה,80014,,0,879,99,1500000,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/05/2020,03/05/2020,20200,1,15618,2020,7,1,41,695000,0,3,הפקדה/קבלה,60588,,0,879,99,695000,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/05/2020,03/05/2020,43,1,15851,2020,116,2,41,5000,0,3,בנקט,,,0,890,99,0,5000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,04/05/2020,04/05/2020,39,1,15853,2020,117,2,41,10,0,3,עמ מסלול ,,,0,890,99,0,10,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,04/05/2020,04/05/2020,43,1,15855,2020,118,2,41,5000,0,3,משיכה מבנקט,,,0,890,99,0,5000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,05/05/2020,05/05/2020,20151,1,15857,2020,119,2,41,50000,0,3,העברה,,,0,890,99,0,50000,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,06/05/2020,06/05/2020,20202,1,15626,2020,10,1,41,175.5,0,3,העברה/קבלה,60589,,0,879,99,175.5,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,06/05/2020,06/05/2020,20203,1,15657,2020,22,2,41,5850,0,3,העברה,210,,0,913,99,0,5850,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,06/05/2020,06/05/2020,59,1,15735,2020,58,2,41,0.5,0,3,התאמה,99020330,,0,879,99,0,0.5,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,06/05/2020,06/05/2020,65,1,16453,2020,82,1,41,5850,0,3,"העברה יוסף גביזון עו""ד",210,,0,913,99,5850,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,06/05/2020,06/05/2020,20091,1,15859,2020,120,2,41,6354,0,3,העברה,,,0,890,99,0,6354,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
3,07/05/2020,07/05/2020,20180,1,16024,2020,30,2,41,7800,0,3,העברה,1097,,0,901,99,0,7800,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,150,1,15861,2020,121,2,41,34644.22,0,3,830 ע.נ אלוני חץ נכסים והשקעות,,,0,891,99,0,34644.22,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,150,1,15863,2020,122,2,41,13,0,3,13 ע.נ אלביט מערכות,,,0,892,99,0,13,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,150,1,15865,2020,123,2,41,5387.04,0,3,129 ע.נ אלוני חץ נכסים והשקעות,,,0,891,99,0,5387.04,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,150,1,15867,2020,124,2,41,33664.04,0,3,69 ע.נ אלביט מערכות,,,0,891,99,0,33664.04,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,150,1,15869,2020,125,2,41,64953.91,0,3,"82,023 ע.נ הראל תא טכנולוגי",,,0,891,99,0,64953.91,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,150,1,15871,2020,126,2,41,63965.79,0,3,"3,352 ע.נ פסג. תא בנקים",,,0,891,99,0,63965.79,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,150,1,15873,2020,127,2,41,9489.37,0,3,70 ע.נ חילן,,,0,891,99,0,9489.37,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,150,1,15875,2020,128,2,41,12191.61,0,3,90 ע.נ חילן,,,0,891,99,0,12191.61,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,150,1,15877,2020,129,2,41,18273.9,0,3,135 ע.נ חילן,,,0,891,99,0,18273.9,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,150,1,15951,2020,166,2,41,6328.2,0,3,הפרש 13 ע.נ אלביט מערכות,1081124,,0,892,99,0,6328.2,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
11,11/05/2020,11/05/2020,151,1,17404,2020,92,2,41,66970.19,0,3,293 ע.נ FIRST TRUST CLOUD,,,0,953,99,0,66970.19,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/05/2020,11/05/2020,151,1,15879,2020,130,2,41,66454.89,0,3,72 ע.נ ISHARES DJ US MEDICAL,,,0,893,99,0,66454.89,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/05/2020,11/05/2020,151,1,15881,2020,131,2,41,38584.89,0,3,8 ע.נ ALPHABET INC,,,0,893,99,0,38584.89,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/05/2020,11/05/2020,151,1,15883,2020,132,2,41,40241.98,0,3,92 ע.נ WALMART STORES,,,0,893,99,0,40241.98,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/05/2020,11/05/2020,151,1,15885,2020,133,2,41,40709.46,0,3,30 ע.נ LOCKHEED MARTIN,,,0,893,99,0,40709.46,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,13/05/2020,13/05/2020,20200,1,15628,2020,11,1,41,600000,0,3,העברה/קבלה,60590,,0,880,99,600000,0,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,15/05/2020,15/05/2020,51,1,15887,2020,134,2,41,13952.32,0,3,א.אקספרס,,,0,893,99,0,13952.32,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,18/05/2020,18/05/2020,153,1,15889,2020,135,2,41,39.82,0,3,"רכישת מט""ח",,,0,894,99,0,39.82,0,1,בנק הפועלים ,חשבון 200403,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
