month,asmchta_date,due_date,hen_negdi,pal_code,record_id,year,line,acc_code,cust_id,record_schum,hatama,sort_code,pratim,asmacta1,asmacta2,hatama_sign,hatama_bank,cartis_code_id,schum_hova,schum_zchut,zmani,int1,cust_lname,cust_fname,pre1_phone,phone1,contact1,bs_item_id,bs_item_name,bs_group_id,bs_group_name,bs_group_type,project_id,pending,show_ytra
2,04/02/2020,04/02/2020,6049,1,103,2020,2,2,41,2285,0,3,העברה מהבנק,48098,,0,12,99,0,2285,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,10/02/2020,10/02/2020,51,1,342,2020,34,2,41,8613.87,0,3,א.אקספרס,,,0,13,99,0,8613.87,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,11/02/2020,11/02/2020,6001,1,142,2020,17,2,41,936,0,3,העברה,1458,,0,14,99,0,936,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,11/02/2020,11/02/2020,3012,1,191,2020,41,2,41,4407,0,3,העברה הלמן אלדובי,,,0,15,99,0,4407,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/02/2020,11/02/2020,3010,1,523,2020,52,2,41,13244,0,3,העברת משכורת,,,0,29,99,0,13244,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/02/2020,11/02/2020,3011,1,525,2020,53,2,41,5024,0,3,העברת משכורת,,,0,29,99,0,5024,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/02/2020,11/02/2020,3014,1,527,2020,54,2,41,8309,0,3,העברת משכורת,,,0,29,99,0,8309,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/02/2020,11/02/2020,3008,1,528,2020,55,1,41,50000,0,3,הלוואת בעלים,,,0,29,99,50000,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,16/02/2020,16/02/2020,6026,1,180,2020,31,2,41,1755,0,3,תשלום,10046,,0,15,99,0,1755,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,24/02/2020,24/02/2020,52,1,530,2020,56,1,41,652,0,3,"החזר מע""מ",,,0,29,99,652,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,26/02/2020,26/02/2020,6054,1,170,2020,27,2,41,20000,0,3,תשלום במזומן,1277,,0,17,99,0,20000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,26/02/2020,26/02/2020,6054,1,172,2020,28,2,41,3400,0,3, העברה,1277,,0,16,99,0,3400,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,26/02/2020,26/02/2020,3008,1,532,2020,57,1,41,100000,0,3,העברה,,,0,30,99,100000,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
2,29/02/2020,29/02/2020,3011,1,193,2020,42,2,41,508,0,3,הוצ' דלק,4722,,0,20,99,0,508,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,01/03/2020,01/03/2020,3011,1,535,2020,58,2,41,801,0,3,הוצ' דלק,,,0,30,99,0,801,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,04/03/2020,04/03/2020,39,1,537,2020,59,2,41,14.85,0,3,עמ מפעולות,,,0,30,99,0,14.85,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,11/03/2020,11/03/2020,51,1,324,2020,23,2,41,10313,0,3,א.אקספרס,,,0,18,99,0,10313,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/03/2020,11/03/2020,3014,1,539,2020,60,2,41,4054,0,3,העברת משכורת,,,0,30,99,0,4054,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/03/2020,11/03/2020,3012,1,541,2020,61,2,41,2739,0,3,העברה הלמן אלדובי,,,0,30,99,0,2739,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/03/2020,11/03/2020,3010,1,543,2020,62,2,41,8413,0,3,העברת משכורת,,,0,30,99,0,8413,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/03/2020,11/03/2020,3011,1,545,2020,63,2,41,5204,0,3,העברת משכורת,,,0,30,99,0,5204,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,13/03/2020,13/03/2020,6007,1,547,2020,64,2,41,5265,0,3,העברה,,,0,30,99,0,5265,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,15/03/2020,15/03/2020,6026,1,316,2020,19,2,41,1755,0,3,תשלום,10047,,0,20,99,0,1755,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,01/04/2020,01/04/2020,5010,1,396,2020,4,1,41,1755,0,3,העברה/קבלה,80004,,0,20,99,1755,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/04/2020,03/04/2020,39,1,549,2020,65,2,41,12.15,0,3,עמ מפעולות ישיר,,,0,31,99,0,12.15,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/04/2020,03/04/2020,39,1,551,2020,66,2,41,6.5,0,3,עמ מפעולות פקיד,,,0,31,99,0,6.5,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,06/04/2020,06/04/2020,6025,1,553,2020,67,2,41,4000,0,3,העברה,,,0,32,99,0,4000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,06/04/2020,06/04/2020,3010,1,555,2020,68,2,41,9795,0,3,העברת משכורת,,,0,32,99,0,9795,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,06/04/2020,06/04/2020,3011,1,557,2020,69,2,41,4910,0,3,העברת משכורת,,,0,32,99,0,4910,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,06/04/2020,06/04/2020,3014,1,559,2020,70,2,41,6081,0,3,העברת משכורת,,,0,32,99,0,6081,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,10/04/2020,10/04/2020,51,1,351,2020,40,2,41,14210.12,0,3,א.אקספרס,,,0,20,99,0,14210.12,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
4,21/04/2020,21/04/2020,6026,1,314,2020,18,2,41,1755,0,3,תשלום 4/20,10048,,0,22,99,0,1755,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,30/04/2020,30/04/2020,3011,1,561,2020,71,2,41,623,0,3,הוצ' דלק,,,0,32,99,0,623,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,01/05/2020,01/05/2020,6038,1,413,2020,10,2,41,1884,0,3,תשלום,10129,,0,41,99,0,1884,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,04/05/2020,05/05/2020,6054,1,421,2020,13,2,41,11700,0,3,העברה,1280,,0,21,99,0,11700,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,04/05/2020,04/05/2020,39,1,563,2020,72,2,41,10.8,0,3,עמ מפעולות,,,0,32,99,0,10.8,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,05/05/2020,05/05/2020,3008,1,564,2020,73,1,41,50000,0,3,העברה,,,0,33,99,50000,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,43,1,593,2020,95,2,41,4000,0,3,משיכה מבנקט,,,0,36,99,0,4000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,08/05/2020,08/05/2020,6054,1,595,2020,96,2,41,3400,0,3,העברה,,,0,36,99,0,3400,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,10/05/2020,10/05/2020,51,1,516,2020,49,2,41,12066.82,0,3,א.אקספרס,,,0,24,99,0,12066.82,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,10/05/2020,26/05/2020,22,1,589,2020,93,2,41,-4000,0,3,ביטוח עבודות קבלניות,,,0,39,99,0,-4000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,11/05/2020,11/05/2020,6055,1,597,2020,97,2,41,6317,0,3,העברה,,,0,36,99,0,6317,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,12/05/2020,12/05/2020,5001,1,392,2020,2,1,41,43915,0,3,העברה/קבלה,80003,,0,25,99,43915,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,13/05/2020,13/05/2020,6054,1,443,2020,21,2,41,23400,0,3,העברה,1281,,0,23,99,0,23400,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,20/05/2020,20/05/2020,6059,1,465,2020,29,2,41,6555,0,3,תשלום,10128,,0,28,99,0,6555,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,20/05/2020,20/05/2020,6026,1,509,2020,46,2,41,1755,0,3,תשלום,10049,,0,26,99,0,1755,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,20/05/2020,20/05/2020,6054,1,599,2020,98,2,41,29250,0,3,העברה,,,0,36,99,0,29250,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,24/05/2020,24/05/2020,6048,1,448,2020,23,2,41,5101,0,3,העברה,1158,,0,27,99,0,5101,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,24/05/2020,24/05/2020,3008,1,600,2020,99,1,41,50000,0,3,העברה,,,0,37,99,50000,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,24/05/2020,24/05/2020,3014,1,603,2020,100,2,41,5954,0,3,העברת משכורת,,,0,37,99,0,5954,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,24/05/2020,24/05/2020,3010,1,605,2020,101,2,41,10304,0,3,העברת משכורת,,,0,37,99,0,10304,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,26/05/2020,26/05/2020,6054,1,470,2020,31,2,41,10530,0,3,העברה,1284,,0,34,99,0,10530,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,26/05/2020,26/05/2020,6054,1,472,2020,32,2,41,1170,0,3,העברה,1286,,0,34,99,0,1170,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,26/05/2020,26/05/2020,22,1,493,2020,40,2,41,4000,0,3,ביטוח עבודות קבלניות 5/20-5/21,,,0,39,99,0,4000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,27/05/2020,27/05/2020,6060,1,480,2020,35,2,41,10000,0,3,העברה,100243,,0,74,99,0,10000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,31/05/2020,31/05/2020,3011,1,607,2020,102,2,41,20,0,3,דלקלומט,,,0,38,99,0,20,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,02/06/2020,02/06/2020,52,1,608,2020,103,1,41,3170,0,3,"החזר מע""מ",,,0,38,99,3170,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,03/06/2020,03/06/2020,6054,1,632,2020,2,2,41,17550,0,3,העברה,1288,,0,75,99,0,17550,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,03/06/2020,03/06/2020,6054,1,959,2020,88,1,41,17550,0,3,העברה כפול,,,0,75,99,17550,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/06/2020,03/06/2020,39,1,611,2020,104,2,41,20.25,0,3,עמ מפעולות,,,0,38,99,0,20.25,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,03/06/2020,03/06/2020,6054,1,613,2020,105,2,41,17550,0,3,העברה,,,0,38,99,0,17550,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
5,07/06/2020,07/06/2020,43,1,615,2020,106,2,41,4000,0,3,בנקט,,,0,40,99,0,4000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,08/06/2020,08/06/2020,6061,1,637,2020,4,2,41,2340,0,3,העברה,50048,,0,44,99,0,2340,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,08/06/2020,08/06/2020,5,1,638,2020,5,1,41,9929.04,0,3,סיוע לחברות,,,0,42,99,9929.04,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,08/06/2020,08/06/2020,5,1,782,2020,73,1,41,-9929.04,0,3,ביטול פקודת יומן 6/2020/5סיוע לחברות,,,0,42,99,-9929.04,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,08/06/2020,08/06/2020,6,1,784,2020,74,1,41,9929.04,0,150,סיוע לחברות,1,,0,43,99,9929.04,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,09/06/2020,09/06/2020,43,1,641,2020,6,2,41,4000,0,3,משיכה מבנקט,,,0,45,99,0,4000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,10/06/2020,10/06/2020,51,1,643,2020,7,2,41,21837.32,0,3,א.אקספרס,,,0,46,99,0,21837.32,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,10/06/2020,10/06/2020,3008,1,927,2020,80,1,41,50000,0,3,העברה/הפקדה,6374,,0,60,99,50000,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,10/06/2020,10/06/2020,6004,1,930,2020,81,2,41,8821,0,3,העברה ,6740,,0,61,99,0,8821,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
8,11/06/2020,11/06/2020,6054,1,1104,2020,59,2,41,11700,0,3,העברה,1292,,0,76,99,0,11700,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,11/06/2020,11/06/2020,39,1,932,2020,82,2,41,6.5,0,3,"עמלת הע. זה""ב",16300037,,0,62,99,0,6.5,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,15/06/2020,15/06/2020,6026,1,749,2020,46,2,41,1755,0,3,תשלום,10050,,0,47,99,0,1755,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,16/06/2020,16/06/2020,6066,1,666,2020,15,2,41,4680,0,3,תשלום,10130,,0,48,99,0,4680,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,16/06/2020,16/06/2020,3008,1,933,2020,83,1,41,50000,0,3,העברה/הפקדה,83772,,0,63,99,50000,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,16/06/2020,16/06/2020,6054,1,936,2020,84,2,41,19890,0,3,העברה מהבנק,84551,1294,0,64,99,0,19890,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,23/06/2020,23/06/2020,51,1,1407,2020,90,2,41,6845,0,3,תריסים חשמליים,336,,0,112,99,0,6845,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,25/06/2020,25/06/2020,52,1,937,2020,85,1,41,29509,0,3,"מכס ומע""מ",15997109,,0,65,99,29509,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,28/06/2020,28/06/2020,6020,1,717,2020,34,2,41,2000,0,3,תשלום,10133,,0,49,99,0,2000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,28/06/2020,15/08/2020,6069,1,722,2020,36,2,41,3750,0,3,מזגן לעירוני ט,10132,,0,59,99,0,3750,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,29/06/2020,28/08/2020,6069,1,730,2020,39,2,41,6750,0,3,תשלום,10134,,0,77,99,0,6750,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,29/06/2020,29/06/2020,6020,1,735,2020,41,2,41,4095,0,3,תשלום,10135,,0,49,99,0,4095,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
6,30/06/2020,30/06/2020,3011,1,940,2020,86,2,41,359,0,3,"דלקלומט בע""מ",39798699,,0,66,99,0,359,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,02/07/2020,02/07/2020,3006,1,942,2020,63,2,41,4000,0,3,משיכה מבנקט,5919,,0,67,99,0,4000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,03/07/2020,03/07/2020,39,1,944,2020,64,2,41,21.6,0,3,ע.מפעולות-ישיר,16,,0,68,99,0,21.6,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,06/07/2020,06/07/2020,19,1,884,2020,41,1,41,200.76,0,3,הנחה שרלי חומרי בנין,,,0,50,99,200.76,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,06/07/2020,06/07/2020,19,1,919,2020,59,1,41,-200.76,0,3,הנחה שירלי,,,0,50,99,-200.76,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,07/07/2020,07/07/2020,6065,1,809,2020,6,1,41,125689,0,3,העברה/קבלה,80005,,0,51,99,125689,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,07/07/2020,07/07/2020,6011,1,824,2020,15,2,41,3054,0,3,תשלום,10141,14799,0,59,99,0,3054,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,08/07/2020,08/07/2020,6054,1,846,2020,23,2,41,1755,0,3,עבודות שיפוץ עירוני ט',1299,,0,52,99,0,1755,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,08/07/2020,08/07/2020,3006,1,946,2020,65,2,41,5000,0,3,משיכה מבנקט,5919,,0,69,99,0,5000,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,10/07/2020,10/07/2020,51,1,883,2020,40,2,41,30206.4,0,3,א.אקספרס,,,0,53,99,0,30206.4,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,13/07/2020,13/07/2020,6071,1,813,2020,8,1,41,25525.01,0,3,מענק קורנה,9879,,0,54,99,25525.01,0,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,16/07/2020,16/07/2020,6066,1,853,2020,28,2,41,11700,0,3,תשלום,10136,,0,55,99,0,11700,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
7,24/07/2020,24/07/2020,6066,1,861,2020,31,2,41,12168,0,3,תשלום,10137,,0,55,99,0,12168,0,1,בנק פועלים 200405,חשבון 123456,,,,1000,מזומנים ושווי מזומנים,1000,רכוש שוטף,1,,0,0
